Código;Descripción;;Linea;Imp.;Desc.;Precio Vent.;Precio May.;Precio Cost.;Stock Min;Mon.
00380;CARNE FRIA OCHSI;PESABLE;41;10;0;41.500;0;34.353;2;1
00381;BANANA SUELTA;PESABLE;4;0;0;3.700;0;3.500;2;1
00382;MAMON VERDE;PESABLE;2;5;0;3.500;0;3.000;2;1
00383;ARROZ INTEGRAL;PESABLE;21;5;0;19.990;0;13.993;2;1
00386;MORCILLON ACUARIO;PESABLE;1;5;0;22.900;0;17.204;2;1
00388;FIAMBRE CERVECERO UPISA;PESABLE;42;10;0;24.500;0;20.074;2;1
003891;TERMO P/COMIDA ISAMENA;UNIDADES;31;10;0;60.500;0;47.000;2;1
00390;GALLETA ACUARIO OFERTA;PESABLE;15;10;0;2.900;0;3.200;2;1
00391;JAMONADA UPISA CUADRADA;PESABLE;36;10;0;24.500;0;20.000;2;1
00392;GALLO PECHUGON;PESABLE;40;5;0;7.650;0;6.300;2;1
00393;QUESO PICADO;PESABLE;1;5;0;27.000;0;20.000;2;1
00394;JAMON COCIDO STUDENKO;PESABLE;1;5;0;31.200;0;22.000;2;1
00395;ÑOQUIS A GRANEL;PESABLE;21;5;0;9.350;0;7.500;2;1
003969;FLORERO PORCELANA;UNIDADES;20;10;0;16.000;0;10.000;2;1
00397;BALA CERVEZA;PESABLE;1;5;0;24.990;0;20.526;2;1
00398;CORAZONCITO PECHUGON;PESABLE;40;5;0;18.300;0;15.200;2;1
00399;ROSQUITA ESPECIAL;PESABLE;15;5;0;15.500;0;5.241;2;1
00400;MIEL DE ABEJA EN SUELTO;PESABLE;21;10;0;40.000;0;25.000;2;1
00401;QUESO MAGRO CUARTIROLO VIDA CO-OP;PESABLE;1;5;0;32.640;0;27.200;2;1
00403;JAMON SADIA;PESABLE;42;10;0;23.500;0;19.000;2;1
00404;CHORIZO SAN JUANINO;PESABLE;45;5;0;22.800;0;16.000;2;1
0040451054085;GLOBOS NAVIDEÑOS GRANDE CAJA X 6;UNIDADES;20;10;0;15.000;0;9.500;2;1
00405;PAPA FRITAS A GRANEL;PESABLE;1;5;0;14.380;0;11.499;2;1
00406;PECHUGA FRESCA PECHUGON;PESABLE;40;5;0;13.500;0;7.548;2;1
00407;GALLETA DE SALVADO;PESABLE;15;5;0;10.500;0;6.000;2;1
00408;PAN DE MIGA DE TRES SEMILLA;PESABLE;1;5;0;6.200;0;0;2;1
00409;MORRONES ROJOS;PESABLE;2;5;0;22.500;0;18.000;2;1
00410;ROSQUITA DE QUESO;PESABLE;1;5;0;12.000;0;0;2;1
00411;SEM AGRO HARINA INTEGRAL X KL...................;PESABLE;21;5;0;3.350;0;2.400;2;1
00412;ENTERO POLLOS CASEROS;PESABLE;1;5;0;7.560;0;6.300;2;1
00413;ALITA POLLOS CASEROS;PESABLE;1;5;0;9.750;0;8.070;2;1
0041333000992;PILAS DURACELL CX2 MEDIANA;UNIDADES;27;10;0;22.500;0;18.340;2;1
0041333001005;PILAS DURACELL AAX2;UNIDADES;27;10;0;11.500;0;8.973;2;1
0041333001029;PILAS DURACELL AAX4 CHICO;UNIDADES;47;10;0;20.000;0;15.646;2;1
0041333001074;PILAS DURACELL AAAX2;UNIDADES;27;10;0;12.500;0;8.973;2;1
0041333001098;PILAS DURACELL AAA X 4;UNIDADES;47;10;0;20.000;0;15.646;2;1
0041333900483;PILAS DURACELL AAX4 + 2GRATIS;UNIDADES;27;10;0;25.000;0;19.594;2;1
0041333904481;PILAS DURACELL AAAX4 + 2 GRATIS;UNIDADES;27;10;0;24.700;0;19.594;2;1
00414;PUCHERO POLLOS CASEROS;PESABLE;1;5;0;4.830;0;4.000;2;1
00415;MUSLO FRESCO PECHUGON  (NO SE USA);PESABLE;40;5;0;9.700;0;8.000;2;1
0041554566505;PROMO ELVIVE SH 400 + AC 200;UNIDADES;23;10;0;25.990;0;20.367;2;1
00416;MILANESA FRITA DE POLLO ACUARIO;PESABLE;16;10;0;26.500;0;15.000;2;1
00417;PIMIENTA A GRANEL;PESABLE;21;10;0;24.990;0;20.000;2;1
00418;COMINO A GRANEL;PESABLE;21;10;0;24.990;0;20.000;2;1
00420;NARANJA OMBLIGO;PESABLE;2;5;0;5.900;0;3.800;2;1
00421;SALSA DE TOMATE;PESABLE;2;5;0;7.300;0;7.900;2;1
004234;FLORERO PORCELANA REDONDO;UNIDADES;31;10;0;22.000;0;15.500;2;1
00425;CARAMBOLA;PESABLE;2;0;0;4.550;0;2.083;2;1
00427;LOCOTE CHICO;PESABLE;2;10;0;4.500;0;7.000;2;1
004276;CONDIMENTERO PORCELANA;UNIDADES;31;10;0;40.000;0;20.000;2;1
00428;MELON NACIONAL;PESABLE;4;5;0;3.800;0;3.076;2;1
00429;LECHE EN POLVO, GRANEL;PESABLE;21;5;0;26.000;0;20.000;2;1
00430;COSTILLA DE 1RA;PESABLE;36;5;0;20.500;0;21.000;2;1
00431;JENGIBRE;PESABLE;2;5;0;14.500;0;10.000;2;1
00432;ZAPALLO BRASILERO;PESABLE;2;5;0;6.100;0;4.666;2;1
00433;MANDIOCA CHICA;PESABLE;2;5;0;400;0;1.100;2;1
00434;FELIPITO ECONOMICO;PESABLE;1;5;0;3.450;0;0;2;1
00435;CEBOLLA CHICA;UNIDADES;2;10;0;4.000;0;3.823;2;1
00436;POLLO ENTERO K-ZERO;PESABLE;1;5;0;9.200;0;7.000;2;1
00437;CEBOLLA EN MALLA;PESABLE;2;10;0;2.350;0;1.950;2;1
004377;FLORERO PORCELANA;UNIDADES;20;10;0;16.000;0;10.000;2;1
004378;POTE HERMETICO PORCELANA;UNIDADES;31;10;0;30.000;0;20.000;2;1
004379;POTE BUHO PORCELANA;UNIDADES;31;10;0;28.000;0;20.000;2;1
00438;PAPA EN MALLA;PESABLE;2;5;0;2.930;0;0;2;1
0043878123457;JUGUETE;UNIDADES;18;10;0;15.000;0;10.000;2;1
00439;MELON,MAMON,MBURUCUYA PICADO;PESABLE;4;5;0;2.000;0;3.500;2;1
00441;ZUQUINI;PESABLE;4;5;0;4.350;0;2.353;2;1
00442;MANGO ROSA;PESABLE;4;5;0;1.000;0;1.000;2;1
00443;ZAPALLITO SUKINI;PESABLE;2;5;0;4.380;0;0;2;1
00444;CEBOLLA ROJA;PESABLE;2;5;0;13.300;0;10.000;2;1
00445;CALABACITA;PESABLE;2;5;0;2.700;0;2.292;2;1
00446;GIRASOL;PESABLE;21;0;0;15.800;0;8.000;2;1
00447;CHORIZO DE VIENA ACUARIO;PESABLE;36;10;0;9.990;0;7.000;2;1
00448;CHORIZO UPISA TOSCANO.................;PESABLE;36;10;0;27.500;0;23.436;2;1
00450;UVA SUELTA;PESABLE;2;10;0;6.000;0;4.500;2;1
00451;MORTADELA DE POLLO;PESABLE;40;10;0;19.950;0;16.500;2;1
00452;MORTADELA GUARANI;PESABLE;42;10;10;17.500;0;13.504;2;1
00453;COMBO PARRILLERO GUARANI;UNIDADES;42;10;0;23.000;0;20.125;2;1
00455;PATE DE POLLO;PESABLE;1;5;0;24.480;0;18.920;2;1
00456;MILANESA CRUDA DE POLLO ACUARIO;PESABLE;40;10;0;23.500;0;17.833;2;1
00457;PUCHERO DE POLLO ECONOMICO;PESABLE;1;5;0;6.180;0;0;2;1
00458;GALLETA CUARTEL;PESABLE;15;5;0;4.900;4.600;3.500;2;1
00459;SOPA/CHIPA GUASU;PESABLE;16;10;0;16.000;0;14.000;2;1
00460;ENSALADA ACUARIO;PESABLE;16;0;0;20.000;0;7.500;2;1
00461;MANDIOCA COCINADA POR KILO;PESABLE;16;10;0;5.000;0;1.071;2;1
00462;PASTAS VARIADAS;PESABLE;1;10;0;27.990;0;22.392;2;1
00463;CARNE AL HORNO ACUARIO;PESABLE;1;10;0;30.990;0;24.792;2;1
00464;DETERGENTE A GRANEL;PESABLE;21;10;0;4.500;0;3.200;2;1
00465;LAVANDINA A GRANEL;PESABLE;21;10;0;3.250;0;2.700;2;1
00466;DESODORANTE A GRANEL;PESABLE;1;10;0;2.500;0;1.800;2;1
00467;GALLETITA INTEGRAL A GRANEL;UNIDADES;1;10;0;14.990;0;9.450;2;1
00468;PRE PIZZA X KILO;PESABLE;15;10;0;15.000;0;10.000;2;1
00469;PALITO CON QUESO;PESABLE;27;10;0;12.700;0;10.000;2;1
00470;EMBUTIDOS DE POLLO;PESABLE;40;10;0;18.500;0;16.235;2;1
00471;EMBUTIDOS FRANZ;PESABLE;42;10;0;19.900;0;17.400;2;1
004713;JARRA PORCELANA;UNIDADES;20;10;0;27.000;0;18.000;2;1
00472;CHORIZO C/QUESO FRANZ;PESABLE;42;10;0;25.500;0;22.100;2;1
004728;FLORES ARTIFICIALES EN MACETAS;UNIDADES;20;10;0;20.000;0;20.000;2;1
00473;CHORIZO VIENA MUTTI;PESABLE;42;10;0;16.500;0;14.500;2;1
004733;BOLWS MELAMINA REDONDO;UNIDADES;31;10;0;17.000;0;13.000;2;1
004735;BANDEJA DE MELAMINA CHICO;UNIDADES;31;10;0;12.500;0;9.000;2;1
004736;BANDEJA DE MALAMINA MEDIANO;UNIDADES;31;10;0;17.000;0;12.000;2;1
00474;MORCILLA OCHSI;PESABLE;42;10;0;26.200;0;18.975;2;1
00475;JAMONADA PEDIGRAO;PESABLE;42;10;0;27.500;0;25.000;2;1
00476;PANCHO MUTTI;PESABLE;42;10;0;15.950;0;15.660;2;1
00480;SHAMPOO Y ACONDICIONADOR ACUARIO;PESABLE;21;10;0;5.980;0;3.800;2;1
004802;ESPECIERO PLASTICO;UNIDADES;31;10;0;22.500;0;18.000;2;1
00481;SUVIZANTE A GRANEL RESPLANDOR;PESABLE;21;10;0;3.930;0;3.000;2;1
004889;BILLETERA + ABRIDOR EN CAJA;UNIDADES;20;10;0;65.000;0;49.500;2;1
004901;VELERO VIDRIO REDONDO.......;UNIDADES;20;10;0;6.500;0;3.250;2;1
004904;COLGADOR PARA COCINA;UNIDADES;31;10;0;52.500;0;40.000;2;1
00493;AJI PICANTE;PESABLE;2;5;0;17.000;0;12.000;2;1
00499;PECHUGA DE PAVO;PESABLE;36;5;0;92.950;0;66.353;2;1
00500;PUCHERO MIXTO PECHUGON PAQUETE;PESABLE;40;5;0;8.800;0;7.300;2;1
00501;KIWI A GRANEL;PESABLE;4;10;0;31.250;0;25.000;0;1
00502;CARNE DE CABRA;PESABLE;36;10;0;29.950;0;26.400;2;1
005025;JUEGO PARA BAÑO;UNIDADES;20;10;0;60.500;0;50.000;2;1
00503;PAJARILLA (PEREVY);UNIDADES;36;10;0;2.000;0;1.000;2;1
00504;CHINCHULIN/TRIPA/CUAJO;UNIDADES;36;10;0;12.000;11.000;10.000;2;1
00505;AZUCAR BLANCA A GRANEL;PESABLE;21;10;0;6.400;5.250;5.300;2;1
00506;ASADITO DE MUSLO PECHUGON;PESABLE;40;10;0;21.800;0;18.000;2;1
00507;BROCHETTE DE ALITA PECHUGON;PESABLE;40;10;0;14.500;0;12.000;2;1
00508;ALBONDIGA DE PECHUGA PECHUGON;PESABLE;40;10;0;22.950;0;19.000;2;1
005082;RELOJ GUITARRA;UNIDADES;20;10;0;47.000;0;35.000;2;1
00509;BROCHETES DE CORAZON PECHUGON;PESABLE;40;10;0;17.950;0;14.900;2;1
005091;ALAJERO;UNIDADES;20;10;0;43.500;0;3.000;2;1
00512;ARROZ PARBOLIZADO A GRANEL PRIMICIA;PESABLE;21;5;0;3.750;0;3.348;2;1
00516;JAMON DE POLLO PECHUGON;PESABLE;40;10;0;29.000;0;12.150;2;1
005173;JOYERO MEDIANO;UNIDADES;20;10;0;63.000;0;50.000;2;1
00523;SANDIA POR KILO;PESABLE;4;10;0;2.700;0;2.275;2;1
005249;AGENDA PARA NENA;UNIDADES;20;10;0;14.500;0;11.000;2;1
005287;PANERA OVAL;UNIDADES;31;10;0;28.000;0;20.000;2;1
005288;PANERA REDONDO;UNIDADES;31;10;0;25.500;0;20.000;2;1
0054252852542;TAZA CON DEDICATORIA;UNIDADES;31;10;0;10.000;0;7.500;2;1
00546;PATE UPISA;PESABLE;41;10;0;19.500;0;16.000;2;1
00547;OFERTA! CHORIZO PARRILLERO Y  VIENA UPISA.............;PESABLE;42;10;0;20.500;0;18.360;2;1
00548;CHORIZO CACERO ACUARIO............;PESABLE;36;10;0;13.900;0;10.850;2;1
00549;CHORIZO CON QUESO UPISA............;PESABLE;42;10;0;29.800;0;24.865;2;1
00550;YERBA SELECTA A GRANEL;PESABLE;21;5;0;6.950;0;4.000;2;1
00551;MANDIOCA KUI;PESABLE;1;0;0;390;0;300;2;1
00552;MORTADELA ESPECIAL;PESABLE;42;10;0;14.900;0;11.000;2;1
00553;JAMONADA OCHSI;PESABLE;53;10;0;31.000;0;24.673;2;1
00554;PAN FLAUTA;PESABLE;15;10;0;4.950;0;3.000;2;1
00555;BUTIFARRA OCHSI;PESABLE;42;10;0;35.000;0;31.504;2;1
00556;COSTILLA DE CERDO GRIL ( NO SE USA);PESABLE;41;5;0;21.900;0;18.500;2;1
00557;CHIPA CRUDA MASA  X KG...........;PESABLE;15;10;0;22.500;0;18.500;2;1
00558;NARANJA PICADA;PESABLE;4;10;0;2.750;0;2.500;2;1
00559;BUTIFARRA DE POLLO PECHUGON;PESABLE;40;10;0;27.000;0;23.500;2;1
00560;QUESO PATEGRAS SANCOR A GRANEL;PESABLE;1;10;0;71.990;0;55.325;2;1
00561;QUESO AZUL SANCOR GRULLERE A GRANEL;PESABLE;36;10;0;113.890;0;87.557;2;1
00562;PINCHO X 1 (BROSHET);PESABLE;1;5;0;32.990;0;23.093;2;1
00563;ALBONDIGAS X KG;PESABLE;1;10;0;14.990;0;11.490;2;1
00565;LENGUA DE CERDO;PESABLE;41;5;0;8.500;0;7.080;2;1
00566;CARNE MOLIDA DE POLLO PECHUGON;PESABLE;40;10;0;10.700;0;8.950;2;1
00567;QUESO P/SANDWICH MAYORISTA;PESABLE;1;10;0;27.490;0;18.248;2;1
00568;MUSLO K-ZERO;PESABLE;1;5;0;8.990;0;7.600;2;1
00569;PELON,CIRUELA,DURAZNO PICADO;PESABLE;4;10;0;6.000;0;3.000;2;1
00570;SEMILLA DE CHIA;PESABLE;1;0;0;50.000;0;20.000;2;1
00571;MATAMBRILLO DE CERDO CONDIMENTADO UPISA;PESABLE;41;10;0;35.800;0;30.000;2;1
00600;CHOCLO X ESPIGA A GRANEL;PESABLE;2;10;0;2.000;0;1.000;2;1
00601;LIMA DE PERSIA;PESABLE;4;10;0;10.500;0;7.800;2;1
00602;PIOLA NILON;PESABLE;20;10;0;21.000;0;13.500;2;1
00603;PIOLA SEDA;PESABLE;42;10;0;21.000;0;14.500;2;1
00604;CHORIZO SAN JUANINO/TOSCANO/VIENA/BUTIFARRA;PESABLE;36;10;0;22.800;0;19.000;2;1
00610;CEBOLLA C/HOJAS;UNIDADES;2;10;0;4.000;0;3.000;2;1
00611;CRECIMIENTO AVESAN;UNIDADES;21;10;0;2.700;0;1.968;2;1
006504401;CAFETERA ELECTRICA TOKYO;UNIDADES;28;10;0;127.990;0;90.000;2;1
00661;CERCON CRECIMIENTO CERDOS A GRANEL;PESABLE;21;10;0;2.700;2.500;2.072;2;1
00662;ALTA PRODUCCION LECHERA BOLSA 25KG;PESABLE;21;10;0;2.600;2.500;1.908;2;1
00663;POROTO COLORADO;PESABLE;1;5;0;10.900;0;7.500;2;1
00666;CALABAZA;PESABLE;2;10;0;4.000;0;1.751;2;1
00700;PAN CHIP X KG;PESABLE;15;10;0;9.500;0;9.000;2;1
00710;COLITA DE CERDO XKG;PESABLE;1;10;0;6.630;0;4.400;2;1
0071249107157;PROMO ELVIVE COLOR VIVE SH 200ML + AC 200ML;UNIDADES;23;10;0;29.000;0;23.176;2;1
0071249107423;PROMO ELVIVE COLOR VIVE SH 200ML + AC 200ML;UNIDADES;23;10;0;29.000;0;23.175;2;1
00731;CIRUELA SECAS X KILO;PESABLE;21;10;0;35.000;0;25.000;2;1
00737;OSOBUCO;PESABLE;36;5;0;20.900;0;10.000;2;1
00783094000414;PILA RAYOVAC AAA*2;UNIDADES;20;10;0;29.500;0;23.630;2;1
00801;CHORIZOS STUDENKO XKILO;PESABLE;1;10;0;19.990;0;16.000;2;1
008562000995;SONY PILA AA 4*10;UNIDADES;20;10;0;1.000;0;690;2;1
008562001053;SONY PILA D SUM1NUP24;UNIDADES;47;10;0;6.000;0;4.842;2;1
008562006256;SONY PILA ALC D AM1B2A;UNIDADES;20;10;0;21.500;0;15.230;2;1
008562006287;SONY XTRA POWER C X 2;UNIDADES;47;10;0;22.000;0;18.000;2;1
008562006317;SONY PILA AA BLISTER X 2;UNIDADES;29;10;0;5.500;0;4.000;2;1
008562006348;SONY PILA AA VLISTER X 4;UNIDADES;47;10;0;12.500;0;8.922;2;1
008562006379;SONY XTRA POWER AAA X2;UNIDADES;47;10;0;11.000;0;5.770;2;1
008562006430;SONY PILA CUADRADA 9VOL ALCALINA;UNIDADES;47;10;0;12.000;0;4.000;2;1
008562010390;SONY PILA AA X 1;UNIDADES;29;10;0;3.500;0;2.000;2;1
008562010413;SONY AAA X 1;UNIDADES;47;10;0;5.500;0;4.000;2;1
008562011052;SONY PILA AAA 2*20;UNIDADES;20;10;0;1.500;0;824;2;1
0085805;JUEGO DE TAZA X 4 UNID;UNIDADES;31;10;0;46.000;0;33.500;2;1
0086075486079;AJEDREZ;UNIDADES;18;10;0;40.000;0;27.000;2;1
0086201146426;BABERO;UNIDADES;14;10;0;27.000;0;18.000;2;1
008620115230;DOMINOES;UNIDADES;18;10;0;17.000;0;11.400;2;1
0086201152304;ALMOHADA EMOTICON;UNIDADES;18;10;0;38.000;0;20.000;2;1
0086201159006;GLOBOS NAVIDEÑOS;UNIDADES;12;10;0;10.000;0;5.000;2;1
0086201159013;GLOBOS NAVIDEÑOS;UNIDADES;12;10;0;10.000;0;5.000;2;1
0086201160897;CANGURO P/ BEBE;UNIDADES;18;10;0;75.000;0;49.200;2;1
0086201426405;ADORNOS NAVIDEÑOS;UNIDADES;12;10;0;30.000;0;20.000;2;1
008793;PACK DE VASOS X 12U;UNIDADES;31;10;0;12.500;0;8.200;2;1
00889865;JUGUETE MUÑECA C/CARRITO;UNIDADES;18;10;0;115.000;0;81.420;2;1
00901;FRUTA PICADA;PESABLE;4;10;0;4.500;0;4.500;20;1
00901420;JUGUETE MUÑECA;UNIDADES;18;10;0;100.000;0;50.000;2;1
00902;PULMON;UNIDADES;36;10;0;3.000;0;2.000;2;1
009029712342;CAMPING PARA 3 PERSONAS;UNIDADES;20;10;0;150.000;0;99.900;2;1
00903;MANDIOCA PELADA X KILO;PESABLE;2;5;0;3.500;0;900;2;1
0096375123451;JUGUETE;UNIDADES;18;10;0;38.000;0;20.000;2;1
00974668;MADIA P/ BEBE X 3 UNIDS;UNIDADES;20;10;0;6.500;0;4.300;2;1
00988;MAQUILLAJE DE FLOR;UNIDADES;18;10;0;9.000;0;5.500;2;1
01113648;CAMPERA P/DAMA;UNIDADES;11;10;0;110.000;0;75.000;2;1
0120121245453;TAZA BUHO PORCELANA.....;UNIDADES;31;10;0;8.500;0;6.500;2;1
0121245454004;TAZA PORCELANA ......;UNIDADES;31;10;0;8.500;0;6.500;2;1
012345678998;AUTITOS X 25 CAJA;UNIDADES;18;10;0;35.000;0;25.800;2;1
012345681363;AUTITOS CAJA;UNIDADES;18;10;0;14.500;0;10.350;2;1
0140380460008;JUGUETE;UNIDADES;18;10;0;10.000;0;5.000;2;1
0142715123459;BINGO;UNIDADES;18;10;0;34.000;0;22.200;2;1
020;RESSES VACUNA;UNIDADES;1;10;0;18.200;0;17.800;2;1
0201042421413;ACIENTO PARA BEBE;UNIDADES;14;10;0;37.500;0;25.000;2;1
0209;RAMOS FLORAL;UNIDADES;20;10;0;12.000;0;10.000;2;1
021;COSTILLA EN PLANCHA;UNIDADES;1;10;0;21.500;0;12.000;2;1
0210;ROSAS 10000;UNIDADES;20;10;0;10.000;0;5.000;2;1
0211;FLORES ARTIFICIALES 8000;UNIDADES;20;10;0;8.000;0;4.500;2;1
0212;RAMO DE FLORES GS 150000;UNIDADES;20;10;0;150.000;0;100.000;2;1
021200510014;GUANTE TAREAS DELICADAS PEQUEÑO;UNIDADES;6;10;0;9.950;0;8.153;2;1
021200510021;GUANTE TAREA DELICADAS MEDIANO;UNIDADES;6;10;0;10.000;0;8.153;2;1
021200510038;GUANTE TAREA DELICADAS GRANDE;UNIDADES;6;10;0;10.000;0;8.153;2;1
021200510045;GUANTE MULTIUSO PEQUEÑO;UNIDADES;6;10;0;13.000;0;9.775;2;1
021200510052;GUANTES MULTIUSO MEDIANO;UNIDADES;6;10;0;13.000;0;9.775;2;1
021200510069;GUANTE MULTIUSO GRANDE;UNIDADES;6;10;0;13.000;0;9.775;2;1
0213;RAMO DE FLORES GS 250000;UNIDADES;20;10;0;250.000;0;150.000;2;1
0214;RAMO DE FLORES GS. 350000;UNIDADES;20;10;0;300.000;0;150.000;2;1
0215152151504;PORTA LAPIZ FLOR;UNIDADES;20;10;0;7.500;0;5.600;2;1
02174984651;MASETA DE PORCELANA;UNIDADES;20;10;0;22.000;0;16.500;2;1
022400210254;VOS MOUSSE ACO 198GR;UNIDADES;23;10;0;35.000;0;26.813;2;1
022400210261;VOS MOUSSE EXTRA CUERPO 198GR;UNIDADES;23;10;0;35.000;0;26.813;2;1
023;COMERCIAL MARICEL;UNIDADES;1;10;0;4.591.500;0;4.591.500;2;1
024;COEYU;UNIDADES;1;10;0;1.716.600;0;1.716.600;2;1
0240572572745;JARAR VIDRIO PESADO;UNIDADES;31;10;0;38.000;0;27.000;2;1
0241;REMERA ADULTO............;UNIDADES;11;10;0;36.500;0;30.000;2;1
0242;REMERA BLANCO INFANTIL;UNIDADES;11;10;0;12.000;0;7.400;2;1
0242752757553;CHOPERA VIDRIO 1 LITRO;UNIDADES;31;10;0;32.000;0;24.500;2;1
0243;REMERA BLANCO JUVENIL;UNIDADES;11;10;0;15.000;0;11.500;2;1
0244;REMERA BLANCO C/BOLSILLO;UNIDADES;11;10;0;39.000;0;24.000;2;1
0245420427420;VELADOR ROSA;UNIDADES;20;10;0;63.000;0;48.500;2;1
025;HADA MAGICA;UNIDADES;1;10;0;1;0;1;2;1
0250;CEMENTO X BOLSA 50 KG;UNIDADES;20;10;0;49.000;45.000;45.000;2;1
0254327550001;PORTA BABY;UNIDADES;14;10;0;76.000;0;58.500;2;1
026;ROPAS;UNIDADES;11;10;0;8.740.700;0;8.740.700;2;1
027;CARCEROLA;UNIDADES;31;10;0;60.000;0;50.000;2;1
027255205103;PRIMETIME NATURAL;UNIDADES;27;10;0;2.500;0;2.000;2;1
027255205110;PORORO P TIME MANT 62GR;UNIDADES;26;10;0;3.500;0;2.800;2;1
027255205127;PORORO T TIME 62GR;UNIDADES;26;10;0;3.500;0;2.800;2;1
027255205134;PORORO P TIME MANT EX 62GR;UNIDADES;26;10;0;3.500;0;2.800;2;1
028;CARCEROLA;UNIDADES;31;10;0;70.000;0;50.000;2;1
028400055093;LAYS STAX ORIGINAL 163GR;UNIDADES;26;10;0;10.950;0;8.800;2;1
028400055109;LAYS STAX BARBECUE;UNIDADES;26;10;0;10.950;0;9.000;2;1
028400055116;LAY'S STAX CHEDDAR 163G;UNIDADES;26;10;0;10.950;0;8.800;2;1
028400055154;LAYS STAX SOUR CREAM ONION 115GR;UNIDADES;26;10;0;10.950;0;8.800;2;1
028400055161;LAY'S STAX BARBECUE 155G;UNIDADES;26;10;0;10.950;0;8.800;2;1
029;CARCEROLA;UNIDADES;31;10;0;70.000;0;50.000;2;1
032251227387;SABANAS;UNIDADES;31;10;0;130.000;0;81.900;2;1
032251227394;SABANAS;UNIDADES;31;10;0;95.000;0;59.500;2;1
034100001568;MILLER LATA CHICA 237ML..........;UNIDADES;22;10;0;4.000;3.400;2.900;2;1
034100005542;MILLER LATA 350CC..............;UNIDADES;25;10;0;6.000;5.000;4.417;2;1
034100005740;NO SE USA  BOTELLA 709ML;UNIDADES;25;10;0;11.950;10.600;9.733;2;1
034100175054;MILLER BOTELLITA FRIO PACK X 6U................;UNIDADES;25;10;0;44.500;0;38.520;2;1
034100176020;NO SE USA  FRIO X 15 UNID;UNIDADES;25;10;0;177.000;0;147.525;2;1
0341180621587;ESPONJA P/BAÑO;UNIDADES;6;10;0;6.290;0;5.000;2;1
0341180621594;ESPONJA P/BAÑO;UNIDADES;6;10;0;5.990;0;4.700;2;1
03456217;MILLER BOTELLITA 355CC................;UNIDADES;25;10;0;8.000;7.600;6.420;2;1
03456916;MILLER BOTELLA 650 ML............;UNIDADES;22;10;0;12.500;11.000;9.835;2;1
036;PANTALON P/BEBES;UNIDADES;11;10;0;6.500;0;3.989;2;1
036000167900;HUGGIES TOALLITAS HUMEDAS POTE 64 UNID;UNIDADES;14;10;0;33.500;0;26.696;2;1
036000167924;TOALLITA HUMEDAS HUGGIES 184U;UNIDADES;14;10;0;52.590;0;40.000;2;1
03699119;JUGUETE CAMIONETA;UNIDADES;18;10;0;36.000;0;26.550;2;1
037000845706;PAMPERS WIPESPOUCH SENS 18 X 16;UNIDADES;14;10;0;14.000;0;11.213;2;1
037000870968;PAMPERS WIPES FIT NAT. 64 X 8;UNIDADES;14;10;0;26.500;0;21.095;2;1
037195200885;VASO LISO CRISA;UNIDADES;31;10;0;4.500;0;3.000;2;1
037836092916;TALCO MAJA FLOR DE IRUELO 100GR;UNIDADES;39;10;0;21.000;0;14.500;2;1
037836092923;TALCO MAJA FLOR DE AZAHAR 100GR;UNIDADES;19;10;0;21.000;0;14.500;2;1
038000184963;PRINGLES ORIGINAL 124G;UNIDADES;24;10;0;15.000;0;12.000;2;1
038000201172;PRINGLES ORIGINAL 149GR;UNIDADES;24;10;0;13.500;0;10.160;2;1
038000845246;PRINGLES ORIGINAL 67GR;UNIDADES;26;10;0;9.500;0;7.210;2;1
038000846731;PRINGLES ORIGINAL 37GR;UNIDADES;26;10;0;7.000;0;5.400;2;1
038000846847;PRINGLES ORIGINAL 137GR;UNIDADES;26;10;0;13.000;0;10.160;2;1
038000848544;PRINGLES ORIGINAL 168GR;UNIDADES;26;10;0;11.000;0;8.800;2;1
038527590513;GRANOLA MIEL Y PASAS 396GR;UNIDADES;26;10;0;25.000;0;19.896;2;1
0391522715993;PONY ANIMAL;UNIDADES;18;10;0;50.000;0;34.800;2;1
039800011329;ENERGIZER MAX AA X4;UNIDADES;27;10;0;15.000;0;11.990;2;1
039800011398;ENERGIZER MAX D PILA GRANDE X2;UNIDADES;47;10;0;26.000;0;20.091;2;1
039800011626;EVEREADY 9V;UNIDADES;47;10;0;9.000;0;7.500;2;1
039800013613;BATERIA ALC. ENERGIZER 9V;UNIDADES;20;10;0;16.000;0;12.131;2;1
039800014009;PILAS ALC. ENERGIZER AAA;UNIDADES;27;10;0;10.500;0;6.450;2;1
039800015464;ENERGIZER MAX AA X2;UNIDADES;27;10;0;8.000;0;5.954;2;1
039800032874;PILA ALC. ENERGIZER AA;UNIDADES;6;10;0;18.750;0;14.889;2;1
039800099099;ENERGIZER MAX AAA X4;UNIDADES;20;10;0;15.000;0;12.055;2;1
039800120830;EVEREADY PACK LINTERNA X 2 + PILAS;UNIDADES;47;10;0;41.500;0;33.000;2;1
040232809361;BATATA PALLAS MAS 400GR;UNIDADES;27;10;0;16.000;0;12.900;2;1
041333000985;PILAS DURACELL DX2;UNIDADES;27;10;0;33.000;0;26.480;2;1
041333000992;PILAS DURACELL C X 2;UNIDADES;47;10;0;24.500;0;19.400;2;1
041333001005;PILAS DURACELL 2PILAS TIPO AA;UNIDADES;27;10;0;12.500;0;9.855;2;1
041333001029;PILAS DURACELL AA X 4;UNIDADES;47;10;0;21.500;0;17.178;2;1
